split,run_id,timestamp,final_anomaly_score,spatial_anomaly_score,temporal_anomaly_score,is_injected_anomaly,is_anomaly
nominal_eval,nominal_eval_run_1,2026-03-24 00:00:00,0.21442314982414246,0.14436444640159607,0.28448185324668884,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 00:05:00,0.21442314982414246,0.14436444640159607,0.28448185324668884,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 00:10:00,0.21442314982414246,0.14436444640159607,0.28448185324668884,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 00:15:00,0.21442314982414246,0.14436444640159607,0.28448185324668884,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 00:20:00,0.21442314982414246,0.14436444640159607,0.28448185324668884,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 00:25:00,0.21442314982414246,0.14436444640159607,0.28448185324668884,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 00:30:00,0.2167292833328247,0.14154274761676788,0.2919158339500427,False,True
nominal_eval,nominal_eval_run_1,2026-03-24 00:35:00,0.2167292833328247,0.14154274761676788,0.2919158339500427,False,True
nominal_eval,nominal_eval_run_1,2026-03-24 00:40:00,0.2167292833328247,0.14154274761676788,0.2919158339500427,False,True
nominal_eval,nominal_eval_run_1,2026-03-24 00:45:00,0.2167292833328247,0.14154274761676788,0.2919158339500427,False,True
nominal_eval,nominal_eval_run_1,2026-03-24 00:50:00,0.2167292833328247,0.14154274761676788,0.2919158339500427,False,True
nominal_eval,nominal_eval_run_1,2026-03-24 00:55:00,0.2167292833328247,0.14154274761676788,0.2919158339500427,False,True
nominal_eval,nominal_eval_run_1,2026-03-24 01:00:00,0.20495352149009705,0.13832442462444305,0.27158260345458984,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:05:00,0.20495352149009705,0.13832442462444305,0.27158260345458984,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:10:00,0.20495352149009705,0.13832442462444305,0.27158260345458984,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:15:00,0.20495352149009705,0.13832442462444305,0.27158260345458984,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:20:00,0.20495352149009705,0.13832442462444305,0.27158260345458984,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:25:00,0.20495352149009705,0.13832442462444305,0.27158260345458984,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:30:00,0.17601555585861206,0.13510431349277496,0.21692679822444916,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:35:00,0.17601555585861206,0.13510431349277496,0.21692679822444916,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:40:00,0.17601555585861206,0.13510431349277496,0.21692679822444916,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:45:00,0.17601555585861206,0.13510431349277496,0.21692679822444916,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:50:00,0.17601555585861206,0.13510431349277496,0.21692679822444916,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 01:55:00,0.17601555585861206,0.13510431349277496,0.21692679822444916,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:00:00,0.15965892374515533,0.1293710619211197,0.18994678556919098,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:05:00,0.15965892374515533,0.1293710619211197,0.18994678556919098,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:10:00,0.15965892374515533,0.1293710619211197,0.18994678556919098,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:15:00,0.15965892374515533,0.1293710619211197,0.18994678556919098,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:20:00,0.15965892374515533,0.1293710619211197,0.18994678556919098,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:25:00,0.15965892374515533,0.1293710619211197,0.18994678556919098,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:30:00,0.14948181807994843,0.1257777214050293,0.17318591475486755,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:35:00,0.14948181807994843,0.1257777214050293,0.17318591475486755,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:40:00,0.14948181807994843,0.1257777214050293,0.17318591475486755,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:45:00,0.14948181807994843,0.1257777214050293,0.17318591475486755,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:50:00,0.14948181807994843,0.1257777214050293,0.17318591475486755,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 02:55:00,0.14948181807994843,0.1257777214050293,0.17318591475486755,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:00:00,0.13748633861541748,0.12699544429779053,0.14797724783420563,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:05:00,0.13748633861541748,0.12699544429779053,0.14797724783420563,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:10:00,0.13748633861541748,0.12699544429779053,0.14797724783420563,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:15:00,0.13748633861541748,0.12699544429779053,0.14797724783420563,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:20:00,0.13748633861541748,0.12699544429779053,0.14797724783420563,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:25:00,0.13748633861541748,0.12699544429779053,0.14797724783420563,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:30:00,0.14787250757217407,0.13208037614822388,0.16366465389728546,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:35:00,0.14787250757217407,0.13208037614822388,0.16366465389728546,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:40:00,0.14787250757217407,0.13208037614822388,0.16366465389728546,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:45:00,0.14787250757217407,0.13208037614822388,0.16366465389728546,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:50:00,0.14787250757217407,0.13208037614822388,0.16366465389728546,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 03:55:00,0.14787250757217407,0.13208037614822388,0.16366465389728546,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:00:00,0.15133017301559448,0.13987167179584503,0.16278865933418274,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:05:00,0.15133017301559448,0.13987167179584503,0.16278865933418274,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:10:00,0.15133017301559448,0.13987167179584503,0.16278865933418274,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:15:00,0.15133017301559448,0.13987167179584503,0.16278865933418274,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:20:00,0.15133017301559448,0.13987167179584503,0.16278865933418274,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:25:00,0.15133017301559448,0.13987167179584503,0.16278865933418274,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:30:00,0.14275982975959778,0.14711660146713257,0.1384030431509018,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:35:00,0.14275982975959778,0.14711660146713257,0.1384030431509018,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:40:00,0.14275982975959778,0.14711660146713257,0.1384030431509018,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:45:00,0.14275982975959778,0.14711660146713257,0.1384030431509018,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:50:00,0.14275982975959778,0.14711660146713257,0.1384030431509018,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 04:55:00,0.14275982975959778,0.14711660146713257,0.1384030431509018,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:00:00,0.1472524106502533,0.15187585353851318,0.1426289677619934,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:05:00,0.1472524106502533,0.15187585353851318,0.1426289677619934,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:10:00,0.1472524106502533,0.15187585353851318,0.1426289677619934,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:15:00,0.1472524106502533,0.15187585353851318,0.1426289677619934,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:20:00,0.1472524106502533,0.15187585353851318,0.1426289677619934,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:25:00,0.1472524106502533,0.15187585353851318,0.1426289677619934,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:30:00,0.15356822311878204,0.15399116277694702,0.15314528346061707,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:35:00,0.15356822311878204,0.15399116277694702,0.15314528346061707,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:40:00,0.15356822311878204,0.15399116277694702,0.15314528346061707,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:45:00,0.15356822311878204,0.15399116277694702,0.15314528346061707,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:50:00,0.15356822311878204,0.15399116277694702,0.15314528346061707,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 05:55:00,0.15356822311878204,0.15399116277694702,0.15314528346061707,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:00:00,0.1727609634399414,0.15433534979820251,0.1911865621805191,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:05:00,0.1727609634399414,0.15433534979820251,0.1911865621805191,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:10:00,0.1727609634399414,0.15433534979820251,0.1911865621805191,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:15:00,0.1727609634399414,0.15433534979820251,0.1911865621805191,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:20:00,0.1727609634399414,0.15433534979820251,0.1911865621805191,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:25:00,0.1727609634399414,0.15433534979820251,0.1911865621805191,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:30:00,0.19177913665771484,0.1546713262796402,0.2288869321346283,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:35:00,0.19177913665771484,0.1546713262796402,0.2288869321346283,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:40:00,0.19177913665771484,0.1546713262796402,0.2288869321346283,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:45:00,0.19177913665771484,0.1546713262796402,0.2288869321346283,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:50:00,0.19177913665771484,0.1546713262796402,0.2288869321346283,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 06:55:00,0.19177913665771484,0.1546713262796402,0.2288869321346283,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 07:00:00,0.1950322985649109,0.15410920977592468,0.2359554022550583,False,False
nominal_eval,nominal_eval_run_1,2026-03-24 07:05:00,0.1950322985649109,0.15410920977592468,0.2359554022550583,False,False
