run_id,timestamp,is_injected_anomaly,split,score
nominal_eval_run_1,2026-03-24 00:00:00,False,nominal_eval,0.12729831
nominal_eval_run_1,2026-03-24 00:05:00,False,nominal_eval,0.12729831
nominal_eval_run_1,2026-03-24 00:10:00,False,nominal_eval,0.12729831
nominal_eval_run_1,2026-03-24 00:15:00,False,nominal_eval,0.12729831
nominal_eval_run_1,2026-03-24 00:20:00,False,nominal_eval,0.12729831
nominal_eval_run_1,2026-03-24 00:25:00,False,nominal_eval,0.12729831
nominal_eval_run_1,2026-03-24 00:30:00,False,nominal_eval,0.12440405
nominal_eval_run_1,2026-03-24 00:35:00,False,nominal_eval,0.12440405
nominal_eval_run_1,2026-03-24 00:40:00,False,nominal_eval,0.12440405
nominal_eval_run_1,2026-03-24 00:45:00,False,nominal_eval,0.12440405
nominal_eval_run_1,2026-03-24 00:50:00,False,nominal_eval,0.12440405
nominal_eval_run_1,2026-03-24 00:55:00,False,nominal_eval,0.12440405
nominal_eval_run_1,2026-03-24 01:00:00,False,nominal_eval,0.120567344
nominal_eval_run_1,2026-03-24 01:05:00,False,nominal_eval,0.120567344
nominal_eval_run_1,2026-03-24 01:10:00,False,nominal_eval,0.120567344
nominal_eval_run_1,2026-03-24 01:15:00,False,nominal_eval,0.120567344
nominal_eval_run_1,2026-03-24 01:20:00,False,nominal_eval,0.120567344
nominal_eval_run_1,2026-03-24 01:25:00,False,nominal_eval,0.120567344
nominal_eval_run_1,2026-03-24 01:30:00,False,nominal_eval,0.1151293
nominal_eval_run_1,2026-03-24 01:35:00,False,nominal_eval,0.1151293
nominal_eval_run_1,2026-03-24 01:40:00,False,nominal_eval,0.1151293
nominal_eval_run_1,2026-03-24 01:45:00,False,nominal_eval,0.1151293
nominal_eval_run_1,2026-03-24 01:50:00,False,nominal_eval,0.1151293
nominal_eval_run_1,2026-03-24 01:55:00,False,nominal_eval,0.1151293
nominal_eval_run_1,2026-03-24 02:00:00,False,nominal_eval,0.107036844
nominal_eval_run_1,2026-03-24 02:05:00,False,nominal_eval,0.107036844
nominal_eval_run_1,2026-03-24 02:10:00,False,nominal_eval,0.107036844
nominal_eval_run_1,2026-03-24 02:15:00,False,nominal_eval,0.107036844
nominal_eval_run_1,2026-03-24 02:20:00,False,nominal_eval,0.107036844
nominal_eval_run_1,2026-03-24 02:25:00,False,nominal_eval,0.107036844
nominal_eval_run_1,2026-03-24 02:30:00,False,nominal_eval,0.10315116
nominal_eval_run_1,2026-03-24 02:35:00,False,nominal_eval,0.10315116
nominal_eval_run_1,2026-03-24 02:40:00,False,nominal_eval,0.10315116
nominal_eval_run_1,2026-03-24 02:45:00,False,nominal_eval,0.10315116
nominal_eval_run_1,2026-03-24 02:50:00,False,nominal_eval,0.10315116
nominal_eval_run_1,2026-03-24 02:55:00,False,nominal_eval,0.10315116
nominal_eval_run_1,2026-03-24 03:00:00,False,nominal_eval,0.10572582
nominal_eval_run_1,2026-03-24 03:05:00,False,nominal_eval,0.10572582
nominal_eval_run_1,2026-03-24 03:10:00,False,nominal_eval,0.10572582
nominal_eval_run_1,2026-03-24 03:15:00,False,nominal_eval,0.10572582
nominal_eval_run_1,2026-03-24 03:20:00,False,nominal_eval,0.10572582
nominal_eval_run_1,2026-03-24 03:25:00,False,nominal_eval,0.10572582
nominal_eval_run_1,2026-03-24 03:30:00,False,nominal_eval,0.11509372
nominal_eval_run_1,2026-03-24 03:35:00,False,nominal_eval,0.11509372
nominal_eval_run_1,2026-03-24 03:40:00,False,nominal_eval,0.11509372
nominal_eval_run_1,2026-03-24 03:45:00,False,nominal_eval,0.11509372
nominal_eval_run_1,2026-03-24 03:50:00,False,nominal_eval,0.11509372
nominal_eval_run_1,2026-03-24 03:55:00,False,nominal_eval,0.11509372
nominal_eval_run_1,2026-03-24 04:00:00,False,nominal_eval,0.12648404
nominal_eval_run_1,2026-03-24 04:05:00,False,nominal_eval,0.12648404
nominal_eval_run_1,2026-03-24 04:10:00,False,nominal_eval,0.12648404
nominal_eval_run_1,2026-03-24 04:15:00,False,nominal_eval,0.12648404
nominal_eval_run_1,2026-03-24 04:20:00,False,nominal_eval,0.12648404
nominal_eval_run_1,2026-03-24 04:25:00,False,nominal_eval,0.12648404
nominal_eval_run_1,2026-03-24 04:30:00,False,nominal_eval,0.13452323
nominal_eval_run_1,2026-03-24 04:35:00,False,nominal_eval,0.13452323
nominal_eval_run_1,2026-03-24 04:40:00,False,nominal_eval,0.13452323
nominal_eval_run_1,2026-03-24 04:45:00,False,nominal_eval,0.13452323
nominal_eval_run_1,2026-03-24 04:50:00,False,nominal_eval,0.13452323
nominal_eval_run_1,2026-03-24 04:55:00,False,nominal_eval,0.13452323
nominal_eval_run_1,2026-03-24 05:00:00,False,nominal_eval,0.13755915
nominal_eval_run_1,2026-03-24 05:05:00,False,nominal_eval,0.13755915
nominal_eval_run_1,2026-03-24 05:10:00,False,nominal_eval,0.13755915
nominal_eval_run_1,2026-03-24 05:15:00,False,nominal_eval,0.13755915
nominal_eval_run_1,2026-03-24 05:20:00,False,nominal_eval,0.13755915
nominal_eval_run_1,2026-03-24 05:25:00,False,nominal_eval,0.13755915
nominal_eval_run_1,2026-03-24 05:30:00,False,nominal_eval,0.1372292
nominal_eval_run_1,2026-03-24 05:35:00,False,nominal_eval,0.1372292
nominal_eval_run_1,2026-03-24 05:40:00,False,nominal_eval,0.1372292
nominal_eval_run_1,2026-03-24 05:45:00,False,nominal_eval,0.1372292
nominal_eval_run_1,2026-03-24 05:50:00,False,nominal_eval,0.1372292
nominal_eval_run_1,2026-03-24 05:55:00,False,nominal_eval,0.1372292
nominal_eval_run_1,2026-03-24 06:00:00,False,nominal_eval,0.13787237
nominal_eval_run_1,2026-03-24 06:05:00,False,nominal_eval,0.13787237
nominal_eval_run_1,2026-03-24 06:10:00,False,nominal_eval,0.13787237
nominal_eval_run_1,2026-03-24 06:15:00,False,nominal_eval,0.13787237
nominal_eval_run_1,2026-03-24 06:20:00,False,nominal_eval,0.13787237
nominal_eval_run_1,2026-03-24 06:25:00,False,nominal_eval,0.13787237
nominal_eval_run_1,2026-03-24 06:30:00,False,nominal_eval,0.13778855
nominal_eval_run_1,2026-03-24 06:35:00,False,nominal_eval,0.13778855
nominal_eval_run_1,2026-03-24 06:40:00,False,nominal_eval,0.13778855
nominal_eval_run_1,2026-03-24 06:45:00,False,nominal_eval,0.13778855
nominal_eval_run_1,2026-03-24 06:50:00,False,nominal_eval,0.13778855
nominal_eval_run_1,2026-03-24 06:55:00,False,nominal_eval,0.13778855
nominal_eval_run_1,2026-03-24 07:00:00,False,nominal_eval,0.13901472
nominal_eval_run_1,2026-03-24 07:05:00,False,nominal_eval,0.13901472
nominal_eval_run_1,2026-03-24 07:10:00,False,nominal_eval,0.13901472
nominal_eval_run_1,2026-03-24 07:15:00,False,nominal_eval,0.13901472
nominal_eval_run_1,2026-03-24 07:20:00,False,nominal_eval,0.13901472
nominal_eval_run_1,2026-03-24 07:25:00,False,nominal_eval,0.13901472
nominal_eval_run_1,2026-03-24 07:30:00,False,nominal_eval,0.14306243
nominal_eval_run_1,2026-03-24 07:35:00,False,nominal_eval,0.14306243
nominal_eval_run_1,2026-03-24 07:40:00,False,nominal_eval,0.14306243
nominal_eval_run_1,2026-03-24 07:45:00,False,nominal_eval,0.14306243
nominal_eval_run_1,2026-03-24 07:50:00,False,nominal_eval,0.14306243
nominal_eval_run_1,2026-03-24 07:55:00,False,nominal_eval,0.14306243
nominal_eval_run_2,2026-03-24 08:00:00,False,nominal_eval,0.12410977
nominal_eval_run_2,2026-03-24 08:05:00,False,nominal_eval,0.12410977
nominal_eval_run_2,2026-03-24 08:10:00,False,nominal_eval,0.12410977
nominal_eval_run_2,2026-03-24 08:15:00,False,nominal_eval,0.12410977
nominal_eval_run_2,2026-03-24 08:20:00,False,nominal_eval,0.12410977
nominal_eval_run_2,2026-03-24 08:25:00,False,nominal_eval,0.12410977
nominal_eval_run_2,2026-03-24 08:30:00,False,nominal_eval,0.12139605
nominal_eval_run_2,2026-03-24 08:35:00,False,nominal_eval,0.12139605
nominal_eval_run_2,2026-03-24 08:40:00,False,nominal_eval,0.12139605
nominal_eval_run_2,2026-03-24 08:45:00,False,nominal_eval,0.12139605
nominal_eval_run_2,2026-03-24 08:50:00,False,nominal_eval,0.12139605
nominal_eval_run_2,2026-03-24 08:55:00,False,nominal_eval,0.12139605
nominal_eval_run_2,2026-03-24 09:00:00,False,nominal_eval,0.11828218
nominal_eval_run_2,2026-03-24 09:05:00,False,nominal_eval,0.11828218
nominal_eval_run_2,2026-03-24 09:10:00,False,nominal_eval,0.11828218
nominal_eval_run_2,2026-03-24 09:15:00,False,nominal_eval,0.11828218
nominal_eval_run_2,2026-03-24 09:20:00,False,nominal_eval,0.11828218
nominal_eval_run_2,2026-03-24 09:25:00,False,nominal_eval,0.11828218
nominal_eval_run_2,2026-03-24 09:30:00,False,nominal_eval,0.11408716
nominal_eval_run_2,2026-03-24 09:35:00,False,nominal_eval,0.11408716
nominal_eval_run_2,2026-03-24 09:40:00,False,nominal_eval,0.11408716
nominal_eval_run_2,2026-03-24 09:45:00,False,nominal_eval,0.11408716
nominal_eval_run_2,2026-03-24 09:50:00,False,nominal_eval,0.11408716
nominal_eval_run_2,2026-03-24 09:55:00,False,nominal_eval,0.11408716
nominal_eval_run_2,2026-03-24 10:00:00,False,nominal_eval,0.107742265
nominal_eval_run_2,2026-03-24 10:05:00,False,nominal_eval,0.107742265
nominal_eval_run_2,2026-03-24 10:10:00,False,nominal_eval,0.107742265
nominal_eval_run_2,2026-03-24 10:15:00,False,nominal_eval,0.107742265
nominal_eval_run_2,2026-03-24 10:20:00,False,nominal_eval,0.107742265
nominal_eval_run_2,2026-03-24 10:25:00,False,nominal_eval,0.107742265
nominal_eval_run_2,2026-03-24 10:30:00,False,nominal_eval,0.10493245
nominal_eval_run_2,2026-03-24 10:35:00,False,nominal_eval,0.10493245
nominal_eval_run_2,2026-03-24 10:40:00,False,nominal_eval,0.10493245
nominal_eval_run_2,2026-03-24 10:45:00,False,nominal_eval,0.10493245
nominal_eval_run_2,2026-03-24 10:50:00,False,nominal_eval,0.10493245
nominal_eval_run_2,2026-03-24 10:55:00,False,nominal_eval,0.10493245
nominal_eval_run_2,2026-03-24 11:00:00,False,nominal_eval,0.10733469
nominal_eval_run_2,2026-03-24 11:05:00,False,nominal_eval,0.10733469
nominal_eval_run_2,2026-03-24 11:10:00,False,nominal_eval,0.10733469
nominal_eval_run_2,2026-03-24 11:15:00,False,nominal_eval,0.10733469
nominal_eval_run_2,2026-03-24 11:20:00,False,nominal_eval,0.10733469
nominal_eval_run_2,2026-03-24 11:25:00,False,nominal_eval,0.10733469
nominal_eval_run_2,2026-03-24 11:30:00,False,nominal_eval,0.11508604
nominal_eval_run_2,2026-03-24 11:35:00,False,nominal_eval,0.11508604
nominal_eval_run_2,2026-03-24 11:40:00,False,nominal_eval,0.11508604
nominal_eval_run_2,2026-03-24 11:45:00,False,nominal_eval,0.11508604
nominal_eval_run_2,2026-03-24 11:50:00,False,nominal_eval,0.11508604
nominal_eval_run_2,2026-03-24 11:55:00,False,nominal_eval,0.11508604
nominal_eval_run_2,2026-03-24 12:00:00,False,nominal_eval,0.124347866
nominal_eval_run_2,2026-03-24 12:05:00,False,nominal_eval,0.124347866
nominal_eval_run_2,2026-03-24 12:10:00,False,nominal_eval,0.124347866
nominal_eval_run_2,2026-03-24 12:15:00,False,nominal_eval,0.124347866
nominal_eval_run_2,2026-03-24 12:20:00,False,nominal_eval,0.124347866
nominal_eval_run_2,2026-03-24 12:25:00,False,nominal_eval,0.124347866
nominal_eval_run_2,2026-03-24 12:30:00,False,nominal_eval,0.13116601
nominal_eval_run_2,2026-03-24 12:35:00,False,nominal_eval,0.13116601
nominal_eval_run_2,2026-03-24 12:40:00,False,nominal_eval,0.13116601
nominal_eval_run_2,2026-03-24 12:45:00,False,nominal_eval,0.13116601
nominal_eval_run_2,2026-03-24 12:50:00,False,nominal_eval,0.13116601
nominal_eval_run_2,2026-03-24 12:55:00,False,nominal_eval,0.13116601
